time,phlf,qacr,yfp,gfp,atc,iptg,total
101.399025, 0, 4280, 1210, 1706, 4328, 4352, 12403
101.499023, 0, 4273, 1211, 1707, 4328, 4350, 12417
101.599022, 0, 4266, 1215, 1707, 4329, 4352, 12430
101.699020, 0, 4268, 1218, 1708, 4324, 4356, 12446
101.799019, 0, 4275, 1219, 1715, 4338, 4355, 12464
101.899017, 0, 4280, 1219, 1718, 4342, 4359, 12470
101.999016, 0, 4286, 1220, 1725, 4354, 4372, 12497
102.099014, 0, 4284, 1224, 1728, 4355, 4376, 12512
102.199013, 0, 4283, 1226, 1730, 4347, 4364, 12527
102.299011, 0, 4288, 1228, 1732, 4350, 4360, 12552
102.399010, 0, 4288, 1232, 1734, 4356, 4362, 12576
102.499008, 0, 4283, 1234, 1738, 4357, 4360, 12594
102.599007, 0, 4284, 1236, 1737, 4351, 4370, 12609
102.699005, 0, 4285, 1238, 1742, 4365, 4390, 12628
102.799004, 0, 4288, 1240, 1747, 4372, 4398, 12651
102.899002, 0, 4297, 1244, 1748, 4375, 4390, 12679
102.999001, 0, 4300, 1247, 1754, 4382, 4392, 12709
103.098999, 0, 4309, 1250, 1760, 4392, 4404, 12739
103.198997, 0, 4324, 1252, 1765, 4402, 4407, 12767
103.298996, 0, 4327, 1253, 1768, 4407, 4406, 12790
103.398994, 0, 4335, 1255, 1769, 4403, 4405, 12824
103.498993, 0, 4338, 1257, 1772, 4399, 4405, 12847
103.598991, 0, 4334, 1258, 1776, 4403, 4402, 12865
103.698990, 0, 4336, 1264, 1778, 4408, 4411, 12892
103.798988, 0, 4342, 1266, 1781, 4412, 4412, 12920
103.898987, 0, 4337, 1269, 1782, 4415, 4415, 12945
103.998985, 0, 4341, 1271, 1787, 4421, 4420, 12965
104.098984, 0, 4344, 1271, 1788, 4430, 4436, 12988
104.198982, 0, 4361, 1275, 1792, 4439, 4444, 13016
104.298981, 0, 4363, 1278, 1794, 4447, 4446, 13035
104.398979, 0, 4360, 1283, 1795, 4454, 4449, 13050
104.498978, 0, 4363, 1284, 1799, 4453, 4448, 13069
104.598976, 0, 4374, 1287, 1803, 4458, 4456, 13098
104.698975, 0, 4375, 1290, 1806, 4463, 4463, 13123
104.798973, 0, 4374, 1292, 1811, 4467, 4465, 13149
104.898972, 0, 4367, 1292, 1814, 4469, 4465, 13172
104.998970, 0, 4366, 1294, 1816, 4471, 4459, 13189
105.098969, 0, 4375, 1298, 1821, 4479, 4472, 13222
105.198967, 0, 4377, 1300, 1826, 4491, 4477, 13247
105.298965, 0, 4388, 1305, 1832, 4496, 4479, 13282
105.398964, 0, 4392, 1308, 1836, 4497, 4480, 13311
105.498962, 0, 4397, 1310, 1837, 4492, 4482, 13334
105.598961, 0, 4404, 1312, 1845, 4506, 4500, 13359
105.698959, 0, 4418, 1320, 1850, 4511, 4504, 13382
105.798958, 0, 4427, 1326, 1854, 4525, 4521, 13415
105.898956, 0, 4430, 1330, 1859, 4524, 4529, 13448
105.998955, 0, 4436, 1332, 1864, 4539, 4538, 13471
106.098953, 0, 4443, 1334, 1870, 4544, 4541, 13500
106.198952, 0, 4454, 1342, 1876, 4551, 4550, 13537
106.298950, 0, 4462, 1346, 1881, 4564, 4557, 13568
106.398949, 0, 4472, 1350, 1886, 4567, 4557, 13600
106.498947, 0, 4472, 1352, 1889, 4571, 4561, 13632
106.598946, 0, 4485, 1356, 1897, 4595, 4575, 13668
106.698944, 0, 4499, 1360, 1903, 4597, 4578, 13699
106.798943, 0, 4504, 1363, 1906, 4604, 4583, 13726
106.898941, 0, 4508, 1369, 1907, 4614, 4594, 13759
106.998940, 0, 4513, 1372, 1914, 4616, 4601, 13790
107.098938, 0, 4514, 1376, 1917, 4621, 4606, 13817
107.198936, 0, 4513, 1377, 1922, 4626, 4611, 13843
107.298935, 0, 4529, 1381, 1927, 4636, 4634, 13882
107.398933, 0, 4534, 1382, 1931, 4650, 4641, 13917
107.498932, 0, 4540, 1388, 1931, 4658, 4642, 13957
107.598930, 0, 4557, 1392, 1933, 4665, 4651, 14001
107.698929, 0, 4570, 1392, 1941, 4675, 4661, 14037
107.798927, 0, 4588, 1398, 1948, 4682, 4672, 14078
107.898926, 0, 4600, 1404, 1955, 4696, 4678, 14117
107.998924, 0, 4605, 1404, 1959, 4702, 4683, 14148
108.098923, 0, 4606, 1411, 1961, 4702, 4679, 14173
108.198921, 0, 4609, 1416, 1961, 4703, 4682, 14206
108.298920, 0, 4620, 1418, 1966, 4716, 4691, 14240
108.398918, 0, 4632, 1423, 1969, 4724, 4706, 14273
108.498917, 0, 4633, 1427, 1972, 4729, 4712, 14310
108.598915, 0, 4632, 1431, 1975, 4748, 4728, 14349
108.698914, 0, 4647, 1436, 1980, 4755, 4746, 14387
108.798912, 0, 4655, 1437, 1984, 4757, 4751, 14414
108.898911, 0, 4655, 1439, 1986, 4763, 4751, 14451
108.998909, 0, 4657, 1442, 1985, 4759, 4763, 14473
109.098907, 0, 4658, 1445, 1985, 4761, 4763, 14506
109.198906, 0, 4674, 1451, 1986, 4774, 4767, 14560
109.298904, 0, 4681, 1452, 1989, 4774, 4765, 14587
109.398903, 0, 4689, 1455, 1996, 4788, 4778, 14623
109.498901, 0, 4698, 1457, 2003, 4798, 4787, 14653
109.598900, 0, 4699, 1462, 2004, 4794, 4796, 14694
109.698898, 0, 4710, 1467, 2011, 4805, 4802, 14741
109.798897, 0, 4712, 1469, 2017, 4803, 4806, 14771
109.898895, 0, 4720, 1472, 2024, 4805, 4814, 14811
109.998894, 0, 4732, 1475, 2030, 4813, 4827, 14851
110.098892, 0, 4751, 1481, 2034, 4817, 4838, 14895
110.198891, 0, 4757, 1483, 2038, 4831, 4842, 14933
110.298889, 0, 4756, 1486, 2047, 4845, 4856, 14968
