time,blue_output,f_qacr_inv,f_qacr_dir,node_output,total
75.299423, 0, 4834, 3402, 0
75.399422, 0, 4855, 3410, 0
75.499420, 0, 4861, 3419, 0
75.599419, 0, 4874, 3424, 0
75.699417, 0, 4881, 3435, 0
75.799416, 0, 4894, 3441, 0
75.899414, 0, 4910, 3453, 0
75.999413, 0, 4921, 3459, 0
76.099411, 0, 4930, 3467, 0
76.199409, 0, 4944, 3472, 0
76.299408, 0, 4952, 3482, 0
76.399406, 0, 4961, 3494, 0
76.499405, 0, 4978, 3503, 0
76.599403, 0, 4995, 3510, 0
76.699402, 0, 5003, 3515, 0
76.799400, 0, 5017, 3520, 0
76.899399, 0, 5037, 3526, 0
76.999397, 0, 5050, 3529, 0
77.099396, 0, 5061, 3538, 0
77.199394, 0, 5076, 3547, 0
77.299393, 0, 5086, 3554, 0
77.399391, 0, 5099, 3559, 0
77.499390, 0, 5107, 3569, 0
77.599388, 0, 5121, 3577, 0
77.699387, 0, 5134, 3583, 0
77.799385, 0, 5140, 3593, 0
77.899384, 0, 5153, 3599, 0
77.999382, 0, 5164, 3605, 0
78.099380, 0, 5177, 3607, 0
78.199379, 0, 5188, 3617, 0
78.299377, 0, 5199, 3621, 0
78.399376, 0, 5210, 3629, 0
78.499374, 0, 5218, 3634, 0
78.599373, 0, 5225, 3640, 0
78.699371, 0, 5239, 3643, 0
78.799370, 0, 5247, 3649, 0
78.899368, 0, 5253, 3658, 0
78.999367, 0, 5264, 3662, 0
79.099365, 0, 5280, 3665, 0
79.199364, 0, 5287, 3674, 0
79.299362, 0, 5298, 3677, 0
79.399361, 0, 5311, 3684, 0
79.499359, 0, 5325, 3690, 0
79.599358, 0, 5335, 3691, 0
79.699356, 0, 5344, 3693, 0
79.799355, 0, 5351, 3696, 0
79.899353, 0, 5357, 3699, 0
79.999352, 0, 5366, 3699, 0
80.099350, 0, 5374, 3705, 0
80.199348, 0, 5386, 3714, 0
80.299347, 0, 5399, 3720, 0
80.399345, 0, 5408, 3723, 0
80.499344, 0, 5418, 3727, 0
80.599342, 0, 5428, 3730, 0
80.699341, 0, 5438, 3738, 0
80.799339, 0, 5448, 3737, 0
80.899338, 0, 5464, 3737, 0
80.999336, 0, 5475, 3743, 0
81.099335, 0, 5481, 3748, 0
81.199333, 0, 5488, 3757, 0
81.299332, 0, 5500, 3761, 0
81.399330, 0, 5509, 3769, 0
81.499329, 0, 5516, 3775, 0
81.599327, 0, 5523, 3779, 0
81.699326, 0, 5530, 3786, 0
81.799324, 0, 5538, 3792, 0
81.899323, 0, 5544, 3796, 0
81.999321, 0, 5557, 3796, 0
82.099319, 0, 5568, 3802, 0
82.199318, 0, 5578, 3805, 0
82.299316, 0, 5592, 3807, 0
82.399315, 0, 5601, 3813, 0
82.499313, 0, 5617, 3817, 0
82.599312, 0, 5621, 3819, 0
82.699310, 0, 5637, 3825, 0
82.799309, 0, 5652, 3831, 0
82.899307, 0, 5663, 3834, 0
82.999306, 0, 5671, 3842, 0
83.099304, 0, 5683, 3850, 0
83.199303, 0, 5695, 3856, 0
83.299301, 0, 5708, 3860, 0
83.399300, 0, 5719, 3867, 0
83.499298, 0, 5728, 3869, 0
83.599297, 0, 5734, 3869, 0
83.699295, 0, 5742, 3871, 0
83.799294, 0, 5761, 3875, 0
83.899292, 0, 5769, 3883, 0
83.999290, 0, 5778, 3886, 0
84.099289, 0, 5785, 3894, 0
84.199287, 0, 5795, 3900, 0
84.299286, 0, 5808, 3905, 0
